Year,FAMILY INTERVIEW (ID) NUMBER,AMOUNT CREDIT/STORE CARD DEBT,AMT INVESTED IN STOCKS ,TOTAL FAMILY INCOM, COMPLETED ED
2019,2155,0,0,3396,3
2019,2565,5000,0,46000,10
2019,2144,25000,0,120100,12
2019,7524,0,0,12984,2
2019,5067,0,0,36000,12
2019,5065,0,0,26000,14
2019,NA,NA,NA,NA,NA
2019,8367,0,0,18000,2
2019,NA,NA,NA,NA,NA
2019,1151,0,0,24300,3
2019,1217,0,0,9113,11
2019,4155,0,0,39000,12
2019,NA,NA,NA,NA,NA
2019,4485,0,0,26000,12
2019,3919,5000,0,27000,12
2019,NA,NA,NA,NA,NA
2019,4381,0,0,105800,17
2019,4224,0,0,495100,17
2019,4082,0,0,500100,17
2019,NA,NA,NA,NA,NA
2019,648,3000,0,78090,17
2019,NA,NA,NA,NA,NA
2019,304,12000,0,56375,16
2019,NA,NA,NA,NA,NA
2019,1127,12000,0,63900,12
2019,4479,0,0,54000,6
2019,4159,0,0,215900,15
2019,9377,0,0,8400,12
2019,9389,0,0,0,99
2019,3366,7500,0,39300,17
2019,3281,0,0,36808,10
2019,1119,0,0,57000,4
2019,NA,NA,NA,NA,NA
2019,259,0,0,91650,16
2019,3637,7000,0,43000,6
2019,9059,20000,0,58700,12
2019,NA,NA,NA,NA,NA
2019,4844,0,0,53500,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,4384,0,0,51200,9
2019,8289,0,0,28500,6
2019,4377,7000,0,42300,11
2019,3978,0,0,51824,12
2019,4328,4000,0,66000,14
2019,4445,0,0,41900,16
2019,4388,5000,0,94752,12
2019,2377,0,0,45100,99
2019,3401,0,0,114820,7
2019,672,0,0,51000,12
2019,295,6000,0,36000,13
2019,3680,0,0,55540,3
2019,3685,0,0,50500,14
2019,NA,NA,NA,NA,NA
2019,3711,0,0,75000,6
2019,2835,0,0,38000,6
2019,237,0,0,23250,17
2019,9088,0,0,21800,0
2019,NA,NA,NA,NA,NA
2019,7826,0,0,18000,14
2019,NA,NA,NA,NA,NA
2019,8342,3000,0,14450,16
2019,9507,1690,999999999,97299,17
2019,9035,600,0,71506,14
2019,3536,8000,0,47000,17
2019,3526,40000,0,35113,13
2019,3810,14000,0,50000,15
2019,3698,10000,0,57757,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,9217,0,0,55400,0
2019,1344,0,0,85430,16
2019,3621,0,0,74500,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,8769,7000,0,18000,6
2019,9142,400,0,40050,17
2019,NA,NA,NA,NA,NA
2019,7806,0,0,49001,12
2019,NA,NA,NA,NA,NA
2019,7367,500,0,9600,2
2019,NA,NA,NA,NA,NA
2019,8284,0,0,41020,10
2019,5279,0,0,161000,17
2019,7979,0,0,64200,6
2019,NA,NA,NA,NA,NA
2019,5475,5000,0,82000,12
2019,7797,0,0,37744,12
2019,6620,0,0,131000,11
2019,8496,0,0,54000,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,9437,0,0,60040,2
2019,9569,0,0,75600,12
2019,9048,0,0,39040,17
2019,NA,NA,NA,NA,NA
2019,1265,0,0,10700,3
2019,2536,0,0,22044,6
2019,4056,0,0,17000,12
2019,4426,0,0,45000,6
2019,8440,1500,0,35800,2
2019,7161,0,0,72000,14
2019,NA,NA,NA,NA,NA
2019,8646,0,0,26000,12
2019,NA,NA,NA,NA,NA
2019,1353,0,0,9689,17
2019,439,5000,0,22050,15
2019,528,2000,0,21000,16
2019,338,501,0,43700,12
2019,NA,NA,NA,NA,NA
2019,1330,1100,0,73072,12
2019,3845,20000,0,123000,12
2019,3763,0,0,87482,12
2019,NA,NA,NA,NA,NA
2019,411,0,0,29000,2
2019,NA,NA,NA,NA,NA
2019,1743,10000,0,80103,12
2019,2848,0,0,45400,6
2019,NA,NA,NA,NA,NA
2019,414,0,0,8690,9
2019,NA,NA,NA,NA,NA
2019,634,0,0,60000,13
2019,558,0,0,148000,17
2019,406,0,0,86760,16
2019,572,8000,0,105100,16
2019,587,3000,500,88238,14
2019,327,300,0,42000,12
2019,470,7000,15000,87006,16
2019,679,8000,0,94500,17
2019,729,0,0,52000,16
2019,789,500,0,64200,16
2019,820,0,0,156000,16
2019,622,0,0,96730,17
2019,472,0,0,38000,16
2019,2358,0,0,29006,9
2019,356,0,0,58629,9
2019,197,0,0,68050,3
2019,4756,2000,0,211504,16
2019,4711,0,0,65460,11
2019,NA,NA,NA,NA,NA
2019,9612,0,0,25000,99
2019,2619,0,0,53914,17
2019,1167,0,0,30000,12
2019,NA,NA,NA,NA,NA
2019,362,7650,0,141100,16
2019,150,5000,10400,108996,17
2019,476,1200,0,67005,17
2019,1327,0,0,37000,12
2019,409,4000,0,104010,15
2019,1111,0,0,101800,17
2019,3806,1500,0,49634,11
2019,492,10000,0,43738,17
2019,392,0,0,87050,12
2019,891,3000,0,250216,16
2019,912,15000,0,150507,16
2019,177,6000,0,141000,12
2019,963,8000,0,90002,14
2019,2535,8000,0,60000,14
2019,1025,0,9850,175104,16
2019,1193,0,0,283000,17
2019,NA,NA,NA,NA,NA
2019,7206,0,0,39000,17
2019,2279,0,0,107086,17
2019,2271,6000,0,130000,16
2019,966,0,7500,107488,17
2019,614,6500,0,98516,16
2019,556,3300,0,59002,12
2019,1350,0,0,46000,14
2019,2838,50000,0,16000,16
2019,410,2000,0,40900,17
2019,2572,2000,0,69000,16
2019,2425,1000,0,165020,16
2019,2821,10000,0,134577,8
2019,2657,0,0,80100,16
2019,1063,0,0,114000,9
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2255,12000,0,38396,16
2019,2520,10000,0,206050,12
2019,2488,0,0,31000,12
2019,2024,0,0,49000,17
2019,1236,5000,0,38132,14
2019,762,0,0,21150,15
2019,2272,1000,0,42000,16
2019,NA,NA,NA,NA,NA
2019,1002,0,0,21000,17
2019,1040,0,0,35618,11
2019,728,16000,0,155823,16
2019,NA,NA,NA,NA,NA
2019,1256,0,0,55000,12
2019,1026,12000,0,180300,17
2019,9380,0,0,276000,17
2019,425,10000,0,58000,12
2019,NA,NA,NA,NA,NA
2019,2823,0,0,115050,17
2019,899,0,0,100400,17
2019,NA,NA,NA,NA,NA
2019,3311,4000,0,124859,17
2019,2507,0,0,190100,16
2019,1316,0,0,29000,14
2019,NA,NA,NA,NA,NA
2019,79,15000,0,71989,15
2019,NA,NA,NA,NA,NA
2019,9141,6000,0,30000,14
2019,7139,0,0,11770,12
2019,NA,NA,NA,NA,NA
2019,3373,1700,0,43300,16
2019,1258,500,0,57000,14
2019,NA,NA,NA,NA,NA
2019,1289,0,0,26280,11
2019,1013,0,0,39520,16
2019,2655,6000,0,60000,14
2019,NA,NA,NA,NA,NA
2019,2529,0,0,32000,9
2019,NA,NA,NA,NA,NA
2019,1112,4300,0,44400,16
2019,7441,15000,0,63000,14
2019,9552,0,0,111268,12
2019,1000,5000,0,80000,16
2019,2090,4800,0,68000,17
2019,2489,0,0,82000,16
2019,NA,NA,NA,NA,NA
2019,767,18000,0,35000,17
2019,9383,7000,0,35000,16
2019,3398,0,0,24000,2
2019,1198,0,0,42152,17
2019,833,0,0,139972,17
2019,NA,NA,NA,NA,NA
2019,2721,0,0,72437,6
2019,1292,0,0,16800,12
2019,2275,0,0,75005,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2656,0,0,60000,14
2019,2766,0,0,60000,12
2019,2378,0,0,48800,12
2019,3352,0,0,20000,5
2019,2293,0,0,20000,6
2019,1313,0,0,129000,12
2019,4470,0,0,17096,12
2019,3640,0,0,77800,12
2019,NA,NA,NA,NA,NA
2019,3622,0,0,19100,4
2019,2516,25000,0,212100,17
2019,999,0,0,39000,17
2019,1086,0,0,25018,14
2019,1224,0,0,17828,3
2019,2810,0,0,19600,7
2019,9242,7000,0,57360,12
2019,1347,0,0,57772,12
2019,1247,0,0,24850,14
2019,561,17000,0,127004,14
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2637,300,0,107578,17
2019,NA,NA,NA,NA,NA
2019,2524,0,0,52800,12
2019,1164,0,40000,174000,16
2019,520,10000,0,87000,16
2019,1058,500,0,61000,17
2019,1293,10000,0,46000,17
2019,1162,4000,0,40050,16
2019,1140,0,0,109000,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,8118,0,0,91176,11
2019,8835,0,0,75819,12
2019,2352,0,0,39000,12
2019,NA,NA,NA,NA,NA
2019,3781,0,0,60000,12
2019,9605,4000,0,23600,6
2019,NA,NA,NA,NA,NA
2019,2852,8000,0,79400,12
2019,2588,0,0,51800,6
2019,136,5000,0,250100,17
2019,216,3000,0,194500,16
2019,2479,15000,0,100000,14
2019,2728,0,0,35000,16
2019,2598,24000,0,68000,16
2019,1243,10000,10000,89050,16
2019,2504,0,0,37392,17
2019,1272,0,0,59200,3
2019,3323,0,0,48000,16
2019,2280,0,0,12000,12
2019,2769,0,0,42000,14
2019,2772,1200,0,27577,12
2019,9214,0,0,64000,12
2019,NA,NA,NA,NA,NA
2019,2284,0,0,12480,12
2019,2630,0,0,24393,12
2019,1166,0,0,26900,14
2019,NA,NA,NA,NA,NA
2019,1154,0,0,43000,16
2019,3872,2000,0,70496,14
2019,2859,6000,0,95950,12
2019,2251,0,0,43000,4
2019,NA,NA,NA,NA,NA
2019,2302,1400,0,44000,12
2019,2502,0,0,35800,12
2019,2658,0,0,27000,12
2019,826,5000,0,57000,12
2019,1276,9999998,0,99089,99
2019,2756,10000,0,124000,99
2019,NA,NA,NA,NA,NA
2019,2839,1400,0,57600,8
2019,NA,NA,NA,NA,NA
2019,997,0,0,21000,12
2019,2344,0,0,1666,14
2019,2390,3000,0,48450,12
2019,1259,0,0,59600,12
2019,NA,NA,NA,NA,NA
2019,94,0,0,67400,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,3849,5000,0,40640,12
2019,2380,5500,0,45600,13
2019,1341,0,0,10120,9
2019,2732,0,0,7100,15
2019,4312,200,0,98515,14
2019,2145,0,0,34800,9
2019,2386,0,0,24920,6
2019,NA,NA,NA,NA,NA
2019,1339,0,0,61122,12
2019,224,0,0,15000,16
2019,2846,3000,0,113000,9
2019,NA,NA,NA,NA,NA
2019,9609,0,0,46000,2
2019,6069,7000,0,120000,16
2019,2347,0,0,27000,4
2019,3251,0,0,140800,6
2019,3351,1800,0,67845,15
2019,7153,600,0,112203,16
2019,9456,0,0,20975,12
2019,4960,0,0,77000,13
2019,9439,0,0,67500,6
2019,NA,NA,NA,NA,NA
2019,1308,0,0,8400,3
2019,1345,0,0,9600,12
2019,9492,3000,0,26406,14
2019,8139,16000,0,28000,14
2019,9269,0,0,28000,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,8981,0,0,65500,6
2019,NA,NA,NA,NA,NA
2019,1254,0,0,228798,17
2019,NA,NA,NA,NA,NA
2019,3271,8000,0,117000,16
2019,3335,8000,0,4300,16
2019,2725,0,0,23500,16
2019,NA,NA,NA,NA,NA
2019,2792,0,0,20475,12
2019,2566,0,0,100000,0
2019,2788,0,0,41248,6
2019,NA,NA,NA,NA,NA
2019,2318,0,0,104500,12
2019,2771,0,0,43745,99
2019,NA,NA,NA,NA,NA
2019,663,0,0,14628,14
2019,2614,0,0,59700,12
2019,841,2000,0,107060,12
2019,1334,0,0,52860,99
2019,2746,0,0,23600,4
2019,NA,NA,NA,NA,NA
2019,3841,50000,0,210000,17
2019,244,0,0,60010,16
2019,NA,NA,NA,NA,NA
2019,2836,0,0,73538,6
2019,1315,0,0,240,0
2019,1108,0,0,40000,6
2019,792,0,0,59200,16
2019,NA,NA,NA,NA,NA
2019,1333,20000,0,27000,16
2019,662,0,0,12500,9
2019,NA,NA,NA,NA,NA
2019,7695,0,0,69000,12
2019,NA,NA,NA,NA,NA
2019,2256,0,0,8856,12
2019,3856,900,0,27200,12
2019,NA,NA,NA,NA,NA
2019,1318,0,0,41600,6
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,942,0,0,80000,17
2019,9426,0,0,49000,10
2019,NA,NA,NA,NA,NA
2019,969,17000,0,76488,12
2019,9007,0,0,62650,12
2019,NA,NA,NA,NA,NA
2019,349,20000,0,35000,17
2019,205,14000,1500,115800,17
2019,1488,800,0,66000,9
2019,2834,0,0,1000,3
2019,1219,0,0,16000,17
2019,734,0,0,50000,16
2019,NA,NA,NA,NA,NA
2019,248,0,520,110620,17
2019,8420,0,0,120000,12
2019,1266,0,0,44000,17
2019,NA,NA,NA,NA,NA
2019,2647,0,0,38245,15
2019,2709,12000,0,80700,16
2019,2382,1000,0,80200,16
2019,NA,NA,NA,NA,NA
2019,403,0,0,95100,17
2019,1139,0,0,135020,14
2019,2258,2000,0,81000,14
2019,1279,3500,0,81600,12
2019,2563,15000,0,30420,14
2019,2889,0,0,32840,9
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,3419,2000,0,157000,12
2019,NA,NA,NA,NA,NA
2019,3403,2000,0,140000,12
2019,2629,0,0,25000,6
2019,NA,NA,NA,NA,NA
2019,9063,0,999999998,23582,12
2019,2416,0,0,122000,16
2019,266,0,0,59000,16
2019,2860,2000,0,153890,17
2019,1173,0,0,18200,2
2019,2794,2000,0,99000,12
2019,NA,NA,NA,NA,NA
2019,8187,3000,0,72800,15
2019,9606,0,0,21000,99
2019,NA,NA,NA,NA,NA
2019,3823,0,0,45000,12
2019,NA,NA,NA,NA,NA
2019,1225,3000,0,112424,12
2019,2581,0,0,70000,14
2019,2181,33000,0,83600,16
2019,2855,18000,0,62000,0
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2785,0,0,46800,12
2019,1283,0,0,62000,12
2019,405,0,0,30200,16
2019,7535,0,0,29000,11
2019,3328,0,0,6000,8
2019,2573,4000,0,59400,16
2019,9549,0,0,47000,6
2019,2806,0,0,42000,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,8800,0,0,75000,12
2019,473,15000,0,38840,17
2019,823,4000,0,67200,16
2019,518,0,0,139100,17
2019,2469,200,0,24400,10
2019,2521,0,0,118000,14
2019,NA,NA,NA,NA,NA
2019,3848,0,0,27000,6
2019,2554,3000,0,39000,8
2019,3312,0,0,30400,5
2019,NA,NA,NA,NA,NA
2019,1130,20000,0,201000,17
2019,484,0,0,82000,17
2019,NA,NA,NA,NA,NA
2019,1069,0,0,34000,12
2019,8380,0,0,26600,6
2019,1136,0,0,283500,14
2019,2319,0,0,18000,3
2019,2453,0,0,116504,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2433,0,0,6576,2
2019,1326,9999998,0,56357,12
2019,1245,1000,0,134100,8
2019,NA,NA,NA,NA,NA
2019,2570,0,0,142700,17
2019,2547,0,0,44000,14
2019,2582,500,0,77300,16
2019,2454,0,0,52932,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2633,0,0,21000,12
2019,2431,0,0,15711,17
2019,4401,0,0,23300,14
2019,2774,0,0,20016,12
2019,2708,650,0,65000,12
2019,2366,0,0,123990,17
2019,3386,0,0,61000,8
2019,4474,0,0,27000,0
2019,2845,0,0,131000,16
2019,9108,0,0,32400,17
2019,NA,NA,NA,NA,NA
2019,2645,6000,0,37440,10
2019,NA,NA,NA,NA,NA
2019,9349,0,0,86680,16
2019,2662,800,0,50000,6
2019,NA,NA,NA,NA,NA
2019,8045,0,0,23400,9
2019,2896,20000,0,178100,12
2019,3826,0,0,58100,6
2019,3762,3000,0,67750,6
2019,2602,5000,0,43500,7
2019,2228,1000,0,15000,6
2019,225,17000,0,80600,9
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2722,2500,0,27548,9
2019,106,0,0,36800,17
2019,NA,NA,NA,NA,NA
2019,2671,0,0,19200,12
2019,2734,4000,0,60000,12
2019,2716,0,0,26000,16
2019,4369,0,0,55700,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,4402,0,0,50000,6
2019,NA,NA,NA,NA,NA
2019,2253,0,10000,29640,17
2019,367,0,0,76000,15
2019,1263,3000,0,40369,12
2019,8112,0,0,50000,13
2019,8197,3000,0,110000,12
2019,9245,0,0,17000,6
2019,2795,0,0,21572,8
2019,3358,0,0,33216,9
2019,NA,NA,NA,NA,NA
2019,3272,0,0,26000,4
2019,3399,0,0,59000,5
2019,2737,5000,0,194200,17
2019,NA,NA,NA,NA,NA
2019,8514,0,0,25200,3
2019,8725,0,0,0,12
2019,2837,0,0,26000,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,3439,0,0,50000,9
2019,NA,NA,NA,NA,NA
2019,2768,0,0,100000,14
2019,589,0,0,78100,12
2019,9036,0,0,32950,9
2019,2362,0,0,185002,16
2019,2101,0,0,16480,12
2019,NA,NA,NA,NA,NA
2019,2480,0,0,43960,10
2019,2808,0,0,8206,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,827,0,0,24000,12
2019,1238,7000,0,192700,12
2019,NA,NA,NA,NA,NA
2019,9183,0,0,113690,5
2019,1092,0,0,43000,6
2019,3353,1500,0,90000,14
2019,65,0,0,200020,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2308,0,0,62000,12
2019,3857,0,0,153900,17
2019,2849,0,0,110000,14
2019,2455,0,0,14400,99
2019,2177,7000,0,83000,7
2019,2200,0,0,22000,12
2019,2438,0,0,46000,6
2019,NA,NA,NA,NA,NA
2019,1335,0,0,81000,9
2019,3363,0,0,21896,99
2019,2459,2000,0,56000,16
2019,289,6000,0,78000,8
2019,2653,0,0,53440,12
2019,2718,0,0,75916,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,4330,0,0,160050,12
2019,4503,0,0,49400,12
2019,3866,200,0,38000,8
2019,NA,NA,NA,NA,NA
2019,9449,0,0,2600,17
2019,3840,0,0,52010,12
2019,9157,20000,0,52836,16
2019,2757,0,0,62000,0
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2559,0,0,52680,99
2019,NA,NA,NA,NA,NA
2019,3354,0,0,38000,6
2019,2400,30000,0,370100,13
2019,NA,NA,NA,NA,NA
2019,2612,0,0,206000,17
2019,573,750,0,94000,15
2019,3376,0,0,33245,8
2019,9414,0,0,2586,7
2019,9485,20000,0,104992,14
2019,3650,0,0,30000,9
2019,2673,500,0,70000,12
2019,2562,0,0,62430,6
2019,3436,600,0,36300,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,129,0,0,30000,12
2019,3445,0,0,47000,8
2019,2523,0,0,101862,16
2019,1083,700,0,33400,3
2019,3350,0,0,39072,12
2019,9338,0,0,95000,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,9610,0,0,27000,99
2019,1291,0,0,35000,12
2019,2259,0,0,72000,12
2019,3369,0,0,57600,6
2019,NA,NA,NA,NA,NA
2019,2868,0,0,24000,8
2019,3846,30000,0,60000,12
2019,3813,2500,0,16086,14
2019,NA,NA,NA,NA,NA
2019,9280,0,0,93372,16
2019,748,0,0,178000,16
2019,NA,NA,NA,NA,NA
2019,8396,0,0,124000,16
2019,8793,0,0,136600,12
2019,9409,0,0,33000,9
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,8846,0,0,23050,11
2019,NA,NA,NA,NA,NA
2019,513,600,0,46004,16
2019,NA,NA,NA,NA,NA
2019,9364,0,0,35000,14
2019,4408,0,0,68350,9
2019,1348,0,0,56000,0
2019,NA,NA,NA,NA,NA
2019,4334,0,0,142800,17
2019,NA,NA,NA,NA,NA
2019,935,0,0,59100,0
2019,NA,NA,NA,NA,NA
2019,4442,0,0,91000,6
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,4358,3000,0,41960,14
2019,4409,400,0,18100,10
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2776,0,0,22000,7
2019,2443,5000,0,80000,16
2019,2349,0,0,99429,17
2019,2661,0,0,32120,9
2019,9259,0,0,66760,7
2019,8873,11500,0,91464,3
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,1311,0,0,164600,16
2019,2456,0,0,31824,3
2019,NA,NA,NA,NA,NA
2019,3113,3000,0,76006,16
2019,3313,0,0,13920,3
2019,2361,0,0,50300,12
2019,NA,NA,NA,NA,NA
2019,9614,0,0,53760,99
2019,2724,1700,0,22000,16
2019,NA,NA,NA,NA,NA
2019,3265,0,0,72800,99
2019,3390,6000,0,50000,12
2019,2764,0,0,19640,3
2019,NA,NA,NA,NA,NA
2019,1355,25000,0,211000,6
2019,NA,NA,NA,NA,NA
2019,2789,0,0,20000,4
2019,1324,0,0,43415,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2819,800,0,15000,14
2019,2243,0,0,64634,14
2019,NA,NA,NA,NA,NA
2019,3681,0,0,21120,0
2019,NA,NA,NA,NA,NA
2019,9513,0,0,22900,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,9092,0,0,8736,7
2019,9145,0,0,116000,17
2019,4418,0,0,39500,6
2019,9208,0,0,13644,3
2019,9143,0,0,50000,8
2019,9472,0,0,12250,6
2019,4420,0,0,0,4
2019,4396,6000,0,60000,12
2019,9073,0,0,7800,3
2019,2646,0,0,71275,10
2019,9520,0,0,33280,0
2019,3435,0,0,0,6
2019,4414,0,0,57000,9
2019,9236,0,0,20000,16
2019,9188,0,0,80000,16
2019,9442,0,0,86401,11
2019,9613,0,0,75050,99
2019,2847,15000,0,13316,8
2019,4489,0,0,79056,99
2019,4467,14000,0,173000,14
2019,3316,18000,0,40200,8
2019,2793,20000,0,62000,16
2019,2736,0,0,43000,16
2019,2818,500,0,60955,16
2019,3428,9999999,0,86476,12
2019,NA,NA,NA,NA,NA
2019,3393,0,0,20800,7
2019,2895,2000,0,24000,12
2019,2643,0,0,48000,16
2019,3441,0,0,25000,6
2019,2851,0,0,30000,6
2019,6829,0,0,30767,12
2019,4797,100,0,36800,14
2019,5175,0,0,58000,14
2019,NA,NA,NA,NA,NA
2019,8810,0,0,28000,12
2019,5409,0,0,52000,12
2019,NA,NA,NA,NA,NA
2019,8358,0,0,39520,12
2019,8384,0,0,30000,7
2019,8100,0,0,53772,11
2019,NA,NA,NA,NA,NA
2019,7906,0,0,91000,12
2019,7915,0,0,34185,11
2019,5244,0,0,10000,11
2019,6385,0,0,50000,12
2019,5733,0,0,54122,13
2019,9121,0,0,20632,12
2019,7495,0,0,24895,12
2019,7315,0,0,45750,11
2019,8591,5000,0,50200,11
2019,NA,NA,NA,NA,NA
2019,8443,0,0,18722,7
2019,279,0,0,38000,12
2019,1235,0,0,15130,13
2019,9101,800,0,40000,13
2019,NA,NA,NA,NA,NA
2019,6063,12000,0,77450,17
2019,6118,0,0,49000,16
2019,6718,8000,0,43000,17
2019,6094,0,0,95223,17
2019,5513,0,0,25500,12
2019,NA,NA,NA,NA,NA
2019,6588,1000,0,169557,12
2019,5213,0,0,20056,12
2019,5403,0,0,40000,13
2019,6860,0,0,24880,13
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,5747,0,0,16800,10
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,7461,0,0,76600,11
2019,NA,NA,NA,NA,NA
2019,5472,0,0,20000,11
2019,6930,2000,0,125800,16
2019,1296,4000,0,120000,16
2019,154,0,0,54000,16
2019,NA,NA,NA,NA,NA
2019,9493,0,0,65546,14
2019,NA,NA,NA,NA,NA
2019,7137,0,0,37960,13
2019,NA,NA,NA,NA,NA
2019,2252,2000,0,20484,12
2019,1759,0,0,800,16
2019,2641,0,0,11600,12
2019,2025,0,0,7000,12
2019,1942,0,0,20000,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2635,0,0,29436,17
2019,1963,3000,0,195284,16
2019,NA,NA,NA,NA,NA
2019,522,0,0,921,10
2019,584,0,0,7200,11
2019,364,0,0,21000,12
2019,436,0,0,400,12
2019,NA,NA,NA,NA,NA
2019,8392,400,0,117000,12
2019,8628,0,0,46000,12
2019,8312,0,0,45800,12
2019,5420,0,0,12703,10
2019,NA,NA,NA,NA,NA
2019,6181,0,0,8400,9
2019,NA,NA,NA,NA,NA
2019,6890,0,0,37732,10
2019,9496,0,0,45000,14
2019,9083,0,3000,202188,11
2019,5995,0,0,106424,12
2019,6612,3000,0,14792,13
2019,7933,0,0,20000,11
2019,5568,0,0,38400,11
2019,6101,0,0,38644,12
2019,6052,0,0,0,10
2019,7150,200,0,15399,12
2019,5781,0,0,53000,13
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,9392,0,0,42000,12
2019,6768,12000,0,176000,17
2019,6329,0,0,190000,16
2019,8251,0,0,72654,15
2019,6307,0,0,35000,14
2019,6134,0,0,58000,14
2019,NA,NA,NA,NA,NA
2019,5220,2000,0,146000,15
2019,6624,13000,0,87400,17
2019,4089,0,0,31308,3
2019,NA,NA,NA,NA,NA
2019,4496,0,0,52000,13
2019,4208,0,0,42418,14
2019,3878,0,0,35000,15
2019,4274,0,0,0,12
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,2273,0,0,34024,16
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,7271,0,0,33000,14
2019,6690,0,0,20520,13
2019,7380,0,0,52000,13
2019,6158,0,0,16275,13
2019,8464,0,0,54278,14
2019,9013,0,0,28000,14
2019,NA,NA,NA,NA,NA
2019,7262,300,0,28032,15
2019,7104,0,0,5000,12
2019,4680,0,0,17496,11
2019,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2019,4536,0,0,51200,13
2019,5466,1000,0,25400,13
2019,7779,0,0,28000,14
2019,4723,0,0,27000,11
2019,4770,0,0,7410,12
2019,NA,NA,NA,NA,NA
2019,6721,0,0,7980,13
2019,4542,0,0,9300,12
2019,7236,0,0,33000,13
2019,5324,2000,0,52000,16
2019,4526,900,0,18000,13
2019,NA,NA,NA,NA,NA
2019,283,0,0,8380,13
2019,1451,0,0,38000,12
2019,2753,0,0,148000,17
2019,1460,0,0,39000,11
2019,1813,0,0,81224,12
2019,NA,NA,NA,NA,NA
2019,1862,0,0,29750,13
2019,7800,0,0,81728,17
2019,4556,7000,0,17000,14
2019,4524,5000,200,54200,13
2019,5864,0,0,15893,16
2019,7057,1200,0,37292,16
2019,4761,2000,0,57850,15
2019,NA,NA,NA,NA,NA
2019,8200,700,0,53600,13
2019,7973,0,0,64000,14
2019,4978,0,0,34000,17
2019,5938,0,0,50000,12
